Indicator Code: CG1610
"Indicator Name: Ill-defined diseases"
Export date: 5/7/2024 4:55:25 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: R00-R94, R96-R99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,SVN,Slovenia,1994,All,Age_all,[All],615.00000000,3.17681698,23.00211016,30.91228952,
EU,Europe,SVN,Slovenia,1995,All,Age_all,[All],494.00000000,2.60438633,18.38752242,24.91174987,
EU,Europe,SVN,Slovenia,1996,All,Age_all,[All],538.00000000,2.88936627,19.68822278,27.01888309,
EU,Europe,SVN,Slovenia,1997,All,Age_all,[All],495.00000000,2.61517329,18.27256988,25.00000000,
EU,Europe,SVN,Slovenia,1998,All,Age_all,[All],601.00000000,3.15667840,21.62434180,30.44271097,
EU,Europe,SVN,Slovenia,1999,All,Age_all,[All],650.00000000,3.44188509,22.16664155,32.88974346,
EU,Europe,SVN,Slovenia,2000,All,Age_all,[All],643.00000000,3.45922100,21.68199092,32.52025941,
EU,Europe,SVN,Slovenia,2001,All,Age_all,[All],745.00000000,4.02528636,25.03192120,37.39894128,
EU,Europe,SVN,Slovenia,2002,All,Age_all,[All],741.00000000,3.96235495,24.45810229,37.12949425,
EU,Europe,SVN,Slovenia,2003,All,Age_all,[All],819.00000000,4.21058043,27.29261524,41.01617961,
EU,Europe,SVN,Slovenia,2004,All,Age_all,[All],619.00000000,3.34179129,20.36347495,30.99643266,
EU,Europe,SVN,Slovenia,2005,All,Age_all,[All],520.00000000,2.76228420,16.53464846,25.98552606,
EU,Europe,SVN,Slovenia,2006,All,Age_all,[All],346.00000000,1.90319032,11.62419081,17.22664893,
EU,Europe,SVN,Slovenia,2007,All,Age_all,[All],234.00000000,1.25914765,7.43303806,11.58756585,
EU,Europe,SVN,Slovenia,2008,All,Age_all,[All],181.00000000,0.98863885,5.26047819,8.87516371,
EU,Europe,SVN,Slovenia,2009,All,Age_all,[All],250.00000000,1.33333333,7.74081396,12.24089094,
EU,Europe,SVN,Slovenia,2010,All,Age_all,[All],274.00000000,1.47240583,7.79674638,13.37067362,
EU,Europe,SVN,Slovenia,2011,All,Age_all,[All],271.00000000,1.44927536,7.71358077,13.20343621,
EU,Europe,SVN,Slovenia,2012,All,Age_all,[All],310.00000000,1.60980423,8.65036435,15.07589986,
EU,Europe,SVN,Slovenia,2013,All,Age_all,[All],313.00000000,1.61890969,8.99213821,15.20071254,
EU,Europe,SVN,Slovenia,2014,All,Age_all,[All],335.00000000,1.77380070,8.86867965,16.24933366,
EU,Europe,ESP,Spain,1990,All,Age_all,[All],6846.00000000,2.05497956,10.97780439,17.57222941,
EU,Europe,ESP,Spain,1991,All,Age_all,[All],6921.00000000,2.04950680,10.75667869,17.73483084,
EU,Europe,ESP,Spain,1992,All,Age_all,[All],6698.00000000,2.02042140,9.90028778,17.17184924,
EU,Europe,ESP,Spain,1993,All,Age_all,[All],6781.00000000,1.99640230,9.66401226,17.34887850,
EU,Europe,ESP,Spain,1994,All,Age_all,[All],6379.00000000,1.88592783,8.97397433,16.29395011,
EU,Europe,ESP,Spain,1995,All,Age_all,[All],6399.00000000,1.84820941,8.57041096,16.31994124,
EU,Europe,ESP,Spain,1996,All,Age_all,[All],6830.00000000,1.94338297,9.12284100,17.39227864,
EU,Europe,ESP,Spain,1997,All,Age_all,[All],6835.00000000,1.95553343,8.73220166,17.38155241,
EU,Europe,ESP,Spain,1998,All,Age_all,[All],6870.00000000,1.90562840,8.45446371,17.44930304,
EU,Europe,ESP,Spain,1999,All,Age_all,[All],9495.00000000,2.55859575,12.07912079,23.96144789,
EU,Europe,ESP,Spain,2000,All,Age_all,[All],9573.00000000,2.65628165,11.78440625,23.82913873,
EU,Europe,ESP,Spain,2001,All,Age_all,[All],9791.00000000,2.71873291,11.81163213,24.10724110,
EU,Europe,ESP,Spain,2002,All,Age_all,[All],10094.00000000,2.73833616,11.66704486,24.43238456,
EU,Europe,ESP,Spain,2003,All,Age_all,[All],10936.00000000,2.84178906,12.27591572,26.03525925,
EU,Europe,ESP,Spain,2004,All,Age_all,[All],10430.00000000,2.80426097,11.42009945,24.43094920,
EU,Europe,ESP,Spain,2005,All,Age_all,[All],10880.00000000,2.80879297,11.58359111,25.07016998,
EU,Europe,ESP,Spain,2006,All,Age_all,[All],10477.00000000,2.82035545,11.03299863,23.77448940,
EU,Europe,ESP,Spain,2007,All,Age_all,[All],11305.00000000,2.93361290,11.57672648,25.19300505,
EU,Europe,ESP,Spain,2008,All,Age_all,[All],11428.00000000,2.95813876,11.12468992,25.06503959,
EU,Europe,ESP,Spain,2009,All,Age_all,[All],11015.00000000,2.86153694,11.14196238,23.98241983,
EU,Europe,ESP,Spain,2010,All,Age_all,[All],10712.00000000,2.80384351,11.28957358,23.25014497,
EU,Europe,ESP,Spain,2011,All,Age_all,[All],10545.00000000,2.71840706,10.78479185,22.86171229,
EU,Europe,ESP,Spain,2012,All,Age_all,[All],9963.00000000,2.47251520,9.70766395,21.30375700,
EU,Europe,ESP,Spain,2013,All,Age_all,[All],8902.00000000,2.28011444,7.91732491,19.10577750,
EU,Europe,ESP,Spain,2014,All,Age_all,[All],8433.00000000,2.13046005,7.32033252,18.15300171,
EU,Europe,CHE,Switzerland,1990,All,Age_all,[All],1260.00000000,1.97681169,12.95563986,18.77178868,
EU,Europe,CHE,Switzerland,1991,All,Age_all,[All],1326.00000000,2.11706102,12.93251780,19.52210591,
EU,Europe,CHE,Switzerland,1992,All,Age_all,[All],1226.00000000,1.96783410,11.42902193,17.83168979,
EU,Europe,CHE,Switzerland,1993,All,Age_all,[All],1410.00000000,2.25556693,13.19670578,20.32198089,
EU,Europe,CHE,Switzerland,1994,All,Age_all,[All],1444.00000000,2.32952071,12.54048909,20.64685865,
EU,Europe,CHE,Switzerland,1995,All,Age_all,[All],1853.00000000,2.92322012,15.47024496,26.31840584,
EU,Europe,CHE,Switzerland,1996,All,Age_all,[All],1933.00000000,3.08573983,16.09047933,27.33391781,
EU,Europe,CHE,Switzerland,1997,All,Age_all,[All],1968.00000000,3.12977099,15.38301406,27.76171197,
EU,Europe,CHE,Switzerland,1998,All,Age_all,[All],2087.00000000,3.33562421,16.91023826,29.26293851,
EU,Europe,CHE,Switzerland,1999,All,Age_all,[All],1986.00000000,3.17765084,15.59498055,27.71135208,
EU,Europe,CHE,Switzerland,2000,All,Age_all,[All],1979.00000000,3.16412183,14.98309288,27.45163643,
EU,Europe,CHE,Switzerland,2001,All,Age_all,[All],2054.00000000,3.35166359,15.07339514,28.29069001,
EU,Europe,CHE,Switzerland,2002,All,Age_all,[All],2503.00000000,4.05226007,17.95472643,34.22272775,
EU,Europe,CHE,Switzerland,2003,All,Age_all,[All],2773.00000000,4.39670208,19.43741027,37.78442900,
EU,Europe,CHE,Switzerland,2004,All,Age_all,[All],2640.00000000,4.38683948,18.41455380,35.72575933,
EU,Europe,CHE,Switzerland,2005,All,Age_all,[All],2381.00000000,3.89536025,15.62757460,32.01509833,
EU,Europe,CHE,Switzerland,2006,All,Age_all,[All],2137.00000000,3.54494634,13.81779446,28.55449707,
EU,Europe,CHE,Switzerland,2007,All,Age_all,[All],1748.00000000,2.86139894,11.27825732,23.14889307,
EU,Europe,CHE,Switzerland,2008,All,Age_all,[All],1767.00000000,2.88569889,10.83149042,23.10505832,
EU,Europe,CHE,Switzerland,2009,All,Age_all,[All],2139.00000000,3.42618251,12.33376187,27.62198354,
EU,Europe,CHE,Switzerland,2010,All,Age_all,[All],2141.00000000,3.41745279,12.46639417,27.36133706,
EU,Europe,CHE,Switzerland,2011,All,Age_all,[All],2196.00000000,3.53685838,12.69833643,27.75391228,
EU,Europe,CHE,Switzerland,2012,All,Age_all,[All],2537.00000000,3.95337603,14.05547252,31.72494808,
EU,Europe,CHE,Switzerland,2013,All,Age_all,[All],2539.00000000,3.90849895,14.33670620,31.38696450,
EU,Europe,CHE,Switzerland,2014,All,Age_all,[All],2481.00000000,3.88487857,13.42325795,30.23396777,
EU,Europe,AUT,Austria,2020,All,Age_all,[All],3074.00000000,3.35593183,14.22817934,34.47407687,
EU,Europe,AUT,Austria,2019,All,Age_all,[All],2682.00000000,3.21636726,13.16908259,30.21074189,
EU,Europe,AUT,Austria,2018,All,Age_all,[All],2627.00000000,3.12831200,13.29163813,29.72490489,
EU,Europe,AUT,Austria,2017,All,Age_all,[All],2603.00000000,3.12597574,13.33573508,29.59611592,
EU,Europe,AUT,Austria,2016,All,Age_all,[All],2368.00000000,2.93545228,12.44832606,27.09442292,
EU,Europe,AUT,Austria,2015,All,Age_all,[All],2352.00000000,2.83124481,12.32621910,27.25528503,
EU,Europe,BEL,Belgium,2018,All,Age_all,[All],7734.00000000,6.98689167,25.46899298,67.68140349,
EU,Europe,BEL,Belgium,2017,All,Age_all,[All],6764.00000000,6.16781865,23.73961371,59.46285804,
EU,Europe,BEL,Belgium,2016,All,Age_all,[All],6696.00000000,6.19443648,23.40631637,58.98385511,
EU,Europe,BEL,Belgium,2015,All,Age_all,[All],6455.00000000,5.83946228,23.17578036,57.29713397,
EU,Europe,BGR,Bulgaria,2020,All,Age_all,[All],4752.00000000,3.80967651,32.64724177,68.53172368,
EU,Europe,BGR,Bulgaria,2019,All,Age_all,[All],4633.00000000,4.28652054,31.75603221,66.41569762,
EU,Europe,BGR,Bulgaria,2018,All,Age_all,[All],3784.00000000,3.48672208,26.97187502,53.86448498,
EU,Europe,BGR,Bulgaria,2017,All,Age_all,[All],3880.00000000,3.53398730,27.79076761,54.83364983,
EU,Europe,BGR,Bulgaria,2016,All,Age_all,[All],3384.00000000,3.14556609,24.40374428,47.47593304,
EU,Europe,BGR,Bulgaria,2015,All,Age_all,[All],3650.00000000,3.31465623,25.56905536,50.84988265,
EU,Europe,BIH,Bosnia and Herzegovina,2020,All,Age_all,[All],5422.00000000,12.20429018,84.58944681,165.26361253,
EU,Europe,BIH,Bosnia and Herzegovina,2019,All,Age_all,[All],6299.00000000,16.22241108,100.86317047,190.82096334,
EU,Europe,BIH,Bosnia and Herzegovina,2018,All,Age_all,[All],3120.00000000,8.26621450,51.58445946,93.86493378,
EU,Europe,BIH,Bosnia and Herzegovina,2017,All,Age_all,[All],2965.00000000,7.80694594,50.00816855,88.46719031,
EU,Europe,BIH,Bosnia and Herzegovina,2016,All,Age_all,[All],2363.00000000,6.46140384,43.19137451,67.29563259,
EU,Europe,CHE,Switzerland,2020,All,Age_all,[All],4290.00000000,5.63029070,20.13545678,49.56888932,
EU,Europe,CHE,Switzerland,2019,All,Age_all,[All],4393.00000000,6.48126291,21.55721253,51.22864793,
EU,Europe,CHE,Switzerland,2018,All,Age_all,[All],3162.00000000,4.71321250,16.26939819,37.13739509,
EU,Europe,CHE,Switzerland,2017,All,Age_all,[All],2832.00000000,4.22869600,14.99850705,33.50749263,
EU,Europe,CHE,Switzerland,2016,All,Age_all,[All],2793.00000000,4.29930423,14.72058088,33.35587313,
EU,Europe,CHE,Switzerland,2015,All,Age_all,[All],2844.00000000,4.20672721,14.99585770,34.33788552,
EU,Europe,CZE,Czechia,2020,All,Age_all,[All],3676.00000000,2.84324266,16.08411037,34.35464253,
EU,Europe,CZE,Czechia,2019,All,Age_all,[All],1908.00000000,1.69808298,9.43136153,17.88304489,
EU,Europe,CZE,Czechia,2018,All,Age_all,[All],1769.00000000,1.56659582,8.95493402,16.64717125,
EU,Europe,CZE,Czechia,2017,All,Age_all,[All],1596.00000000,1.43212225,8.22876509,15.07149612,
EU,Europe,CZE,Czechia,2016,All,Age_all,[All],1561.00000000,1.44872390,8.20004144,14.77480397,
EU,Europe,CZE,Czechia,2015,All,Age_all,[All],1466.00000000,1.31866550,7.69996948,13.90503713,
EU,Europe,DEU,Germany,2020,All,Age_all,[All],35145.00000000,3.56594952,19.16150393,42.26146212,
EU,Europe,DEU,Germany,2019,All,Age_all,[All],37305.00000000,3.97064458,20.46747736,44.89549909,
EU,Europe,DEU,Germany,2018,All,Age_all,[All],32474.00000000,3.40086755,18.26701802,39.16976502,
EU,Europe,DEU,Germany,2017,All,Age_all,[All],29309.00000000,3.14382498,16.79751193,35.45858056,
EU,Europe,DEU,Germany,2016,All,Age_all,[All],29757.00000000,3.26677272,17.19986527,36.13537457,
EU,Europe,DEU,Germany,2015,All,Age_all,[All],27310.00000000,2.95179421,15.69308120,33.43265153,
EU,Europe,ESP,Spain,2020,All,Age_all,[All],9420.00000000,1.90774764,6.46039350,19.89201550,
EU,Europe,ESP,Spain,2019,All,Age_all,[All],10161.00000000,2.42677984,8.02723391,21.57079364,
EU,Europe,ESP,Spain,2018,All,Age_all,[All],10049.00000000,2.34942872,8.05704937,21.50493178,
EU,Europe,ESP,Spain,2017,All,Age_all,[All],9285.00000000,2.18716065,7.72323714,19.95363707,
EU,Europe,ESP,Spain,2016,All,Age_all,[All],7989.00000000,1.94563711,6.46295631,17.19897705,
EU,Europe,ESP,Spain,2015,All,Age_all,[All],9458.00000000,2.23821965,8.22156143,20.37916407,
EU,Europe,FRA,France,2017,All,Age_all,[All],57628.00000000,9.74571972,33.75439915,88.79341934,
EU,Europe,FRA,France,2016,All,Age_all,[All],53973.00000000,9.31391159,31.94199861,83.46220262,
EU,Europe,FRA,France,2015,All,Age_all,[All],53085.00000000,9.15430659,32.32680624,82.36208598,
EU,Europe,GRC,Greece,2020,All,Age_all,[All],9708.00000000,7.40593818,19.54737846,90.74093789,
EU,Europe,GRC,Greece,2019,All,Age_all,[All],10432.00000000,8.34453190,21.01849971,97.29936436,
EU,Europe,GRC,Greece,2018,All,Age_all,[All],7903.00000000,6.56597127,17.02135877,73.63342128,
EU,Europe,GRC,Greece,2017,All,Age_all,[All],8231.00000000,6.61007693,18.37331960,76.53397338,
EU,Europe,GRC,Greece,2016,All,Age_all,[All],7557.00000000,6.35298272,17.35704250,70.12813395,
EU,Europe,GRC,Greece,2015,All,Age_all,[All],7765.00000000,6.39173561,18.56498129,71.75885624,
EU,Europe,HRV,Croatia,2020,All,Age_all,[All],263.00000000,0.46121740,3.42739489,6.49754921,
EU,Europe,HRV,Croatia,2019,All,Age_all,[All],379.00000000,0.73174499,3.90776660,9.32291299,
EU,Europe,HRV,Croatia,2017,All,Age_all,[All],618.00000000,1.15563700,6.05311845,14.98352176,
EU,Europe,HRV,Croatia,2016,All,Age_all,[All],393.00000000,0.76248496,3.59691321,9.41464166,
EU,Europe,HRV,Croatia,2015,All,Age_all,[All],498.00000000,0.91873443,4.80430879,11.84697702,
EU,Europe,HUN,Hungary,2019,All,Age_all,[All],300.00000000,0.23147612,1.49850495,3.07026548,
EU,Europe,HUN,Hungary,2018,All,Age_all,[All],248.00000000,0.18924797,1.25928976,2.53693802,
EU,Europe,HUN,Hungary,2017,All,Age_all,[All],232.00000000,0.17619272,1.19961312,2.37025752,
EU,Europe,HUN,Hungary,2016,All,Age_all,[All],213.00000000,0.16764657,1.09647287,2.17036377,
EU,Europe,HUN,Hungary,2015,All,Age_all,[All],176.00000000,0.13364010,0.91286918,1.78806766,
EU,Europe,ITA,Italy,2019,All,Age_all,[All],21690.00000000,3.38136988,11.23257765,36.49128413,
EU,Europe,ITA,Italy,2018,All,Age_all,[All],14473.00000000,2.28663064,7.27395210,24.17112845,
EU,Europe,ITA,Italy,2017,All,Age_all,[All],14240.00000000,2.18870175,7.18202202,23.52291731,
EU,Europe,ITA,Italy,2016,All,Age_all,[All],12782.00000000,2.06800705,6.56147740,21.08284264,
EU,Europe,ITA,Italy,2015,All,Age_all,[All],13460.00000000,2.08343652,6.81782310,22.16346288,
EU,Europe,LUX,Luxembourg,2020,All,Age_all,[All],161.00000000,3.70285189,12.68430377,25.53857038,
EU,Europe,LUX,Luxembourg,2019,All,Age_all,[All],171.00000000,4.26646707,12.67108824,27.58044498,
EU,Europe,LUX,Luxembourg,2018,All,Age_all,[All],110.00000000,2.74793905,8.22010181,18.09360810,
EU,Europe,LUX,Luxembourg,2017,All,Age_all,[All],137.00000000,3.41475573,10.33768985,22.97362561,
EU,Europe,LUX,Luxembourg,2016,All,Age_all,[All],119.00000000,3.08449974,9.32932589,20.39564116,
EU,Europe,LUX,Luxembourg,2015,All,Age_all,[All],114.00000000,2.96952331,9.63056194,20.01390440,
EU,Europe,MDA,Republic of Moldova,2018,All,Age_all,[All],307.00000000,0.82526882,6.39123988,8.65978172,
EU,Europe,MDA,Republic of Moldova,2017,All,Age_all,[All],271.00000000,0.73703391,5.73863512,7.63553318,
EU,Europe,MDA,Republic of Moldova,2016,All,Age_all,[All],282.00000000,0.73271494,6.08766431,7.93929201,
EU,Europe,MDA,Republic of Moldova,2015,All,Age_all,[All],293.00000000,0.73422543,6.39572793,8.24398133,
EU,Europe,MKD,North Macedonia,2020,All,Age_all,[All],4506.00000000,17.49563192,136.68197090,217.41532455,
EU,Europe,MKD,North Macedonia,2019,All,Age_all,[All],4215.00000000,20.61527927,130.67772455,202.96683093,
EU,Europe,MKD,North Macedonia,2018,All,Age_all,[All],1805.00000000,9.14989608,57.44466839,86.93696276,
EU,Europe,MKD,North Macedonia,2017,All,Age_all,[All],1321.00000000,6.50162418,42.96215309,63.67793331,
EU,Europe,MKD,North Macedonia,2016,All,Age_all,[All],1449.00000000,7.09563684,48.79067929,69.91589827,
EU,Europe,MKD,North Macedonia,2015,All,Age_all,[All],1339.00000000,6.54415718,46.24882133,64.67892877,
EU,Europe,MLT,Malta,2017,All,Age_all,[All],15.00000000,0.42005041,1.42733300,3.20474473,
EU,Europe,MLT,Malta,2016,All,Age_all,[All],19.00000000,0.56835178,2.08088993,4.17206473,
EU,Europe,MLT,Malta,2015,All,Age_all,[All],14.00000000,0.40662213,1.42845591,3.24122092,
EU,Europe,NLD,Netherlands,2020,All,Age_all,[All],8994.00000000,5.33205279,20.90207964,51.35883491,
EU,Europe,NLD,Netherlands,2019,All,Age_all,[All],8102.00000000,5.33429898,18.77094220,46.40012993,
EU,Europe,NLD,Netherlands,2018,All,Age_all,[All],6452.00000000,4.20701212,15.36858638,37.25946150,
EU,Europe,NLD,Netherlands,2017,All,Age_all,[All],6221.00000000,4.14142490,15.75633450,36.30898956,
EU,Europe,NLD,Netherlands,2016,All,Age_all,[All],6075.00000000,4.07726330,15.75822861,35.67168521,
EU,Europe,NLD,Netherlands,2015,All,Age_all,[All],5530.00000000,3.75847867,14.62160960,32.64477456,
EU,Europe,POL,Poland,2020,All,Age_all,[All],49695.00000000,10.41049114,60.09794850,131.01857949,
EU,Europe,POL,Poland,2019,All,Age_all,[All],45356.00000000,11.07029623,54.85669741,119.52100946,
EU,Europe,POL,Poland,2018,All,Age_all,[All],42602.00000000,10.28536939,53.81469987,112.26373677,
EU,Europe,POL,Poland,2017,All,Age_all,[All],38050.00000000,9.44515604,51.88603023,100.23097114,
EU,Europe,POL,Poland,2016,All,Age_all,[All],29580.00000000,7.62353451,41.95677831,77.93074328,
EU,Europe,POL,Poland,2015,All,Age_all,[All],26362.00000000,6.67525910,37.49085373,69.40731388,
EU,Europe,PRT,Portugal,2019,All,Age_all,[All],6685.00000000,5.95100326,20.74196452,65.37138427,
EU,Europe,PRT,Portugal,2018,All,Age_all,[All],7069.00000000,6.22419061,22.13301262,68.73903496,
EU,Europe,PRT,Portugal,2017,All,Age_all,[All],6690.00000000,6.07127624,20.86494832,64.94956458,
EU,Europe,PRT,Portugal,2016,All,Age_all,[All],6824.00000000,6.14940975,21.69129085,66.08911969,
EU,Europe,PRT,Portugal,2015,All,Age_all,[All],6910.00000000,6.34398928,22.51264235,66.71123093,
EU,Europe,ROU,Romania,2019,All,Age_all,[All],3648.00000000,1.40367618,13.33101546,18.82757569,
EU,Europe,ROU,Romania,2018,All,Age_all,[All],4246.00000000,1.60248789,15.49438966,21.79241874,
EU,Europe,ROU,Romania,2017,All,Age_all,[All],3836.00000000,1.46233050,14.10697837,19.57848782,
EU,Europe,ROU,Romania,2016,All,Age_all,[All],3738.00000000,1.44657203,13.64932232,18.96843385,
EU,Europe,ROU,Romania,2015,All,Age_all,[All],2740.00000000,1.04862722,10.11223357,13.82463112,
EU,Europe,SRB,Serbia,2020,All,Age_all,[All],9733.00000000,8.32948224,64.12551690,141.07584062,
EU,Europe,SRB,Serbia,2019,All,Age_all,[All],8027.00000000,7.91164817,53.68831239,115.57564287,
EU,Europe,SRB,Serbia,2018,All,Age_all,[All],4229.00000000,4.16014953,29.62568330,60.56479789,
EU,Europe,SRB,Serbia,2017,All,Age_all,[All],4973.00000000,4.79454696,34.30257833,70.83179862,
EU,Europe,SRB,Serbia,2016,All,Age_all,[All],4982.00000000,4.94079378,34.27472021,70.58334828,
EU,Europe,SRB,Serbia,2015,All,Age_all,[All],4947.00000000,4.77150408,35.06210644,69.72139489,
EU,Europe,SVK,Slovakia,2019,All,Age_all,[All],2024.00000000,3.80208138,19.97264172,37.10937751,
EU,Europe,SVK,Slovakia,2018,All,Age_all,[All],1536.00000000,2.82909399,16.23933489,28.20019680,
EU,Europe,SVK,Slovakia,2017,All,Age_all,[All],1317.00000000,2.44277924,14.73433022,24.21297935,
EU,Europe,SVK,Slovakia,2016,All,Age_all,[All],1614.00000000,3.08303566,17.43614832,29.71939204,
EU,Europe,SVN,Slovenia,2020,All,Age_all,[All],611.00000000,2.54413724,12.56524748,29.09349249,
EU,Europe,SVN,Slovenia,2019,All,Age_all,[All],668.00000000,3.24460851,14.70759655,32.50345714,
EU,Europe,SVN,Slovenia,2018,All,Age_all,[All],590.00000000,2.88015621,13.42668849,28.55218177,
EU,Europe,SVN,Slovenia,2017,All,Age_all,[All],484.00000000,2.35993954,11.47135931,23.42508643,
EU,Europe,SVN,Slovenia,2016,All,Age_all,[All],407.00000000,2.06714409,10.29804766,19.71669006,
EU,Europe,SVN,Slovenia,2015,All,Age_all,[All],378.00000000,1.90581829,9.91691327,18.32214697,
EU,Europe,BEL,Belgium,2020,All,Age_all,[All],8319.00000000,6.55576220,26.59323278,72.09702236,
EU,Europe,BEL,Belgium,2019,All,Age_all,[All],8395.00000000,7.71599265,27.72811927,73.06995018,
EU,Europe,FRA,France,2020,All,Age_all,[All],65769.00000000,10.07402846,35.49392528,100.75909660,
EU,Europe,FRA,France,2019,All,Age_all,[All],65469.00000000,10.96042001,36.41841668,100.52091727,
EU,Europe,FRA,France,2018,All,Age_all,[All],59616.00000000,10.03084161,33.99465205,91.75869658,
EU,Europe,HRV,Croatia,2018,All,Age_all,[All],522.00000000,0.99039958,4.69280841,12.55893013,
EU,Europe,ITA,Italy,2020,All,Age_all,[All],24973.00000000,3.34613385,12.33773020,42.01460052,
EU,Europe,MLT,Malta,2020,All,Age_all,[All],22.00000000,0.53776583,2.51381393,4.98252718,
EU,Europe,MLT,Malta,2019,All,Age_all,[All],25.00000000,0.67787419,3.45763930,5.67701852,
EU,Europe,MLT,Malta,2018,All,Age_all,[All],21.00000000,0.56941432,3.37690392,4.78089826,
EU,Europe,SVK,Slovakia,2020,All,Age_all,[All],1545.00000000,2.61469986,15.22684749,28.29783832,
EU,Europe,HUN,Hungary,2020,All,Age_all,[All],434.00000000,0.30779705,2.19544364,4.49259038,
